start	end	weight	direction
3914	3675	1	1
3914	3676	1	1
3914	3678	1	1
3914	3679	1	1
3914	3680	1	1
3914	3685	1	1
3914	8515	1	1
3914	8516	1	1
3915	3688	1	1
3915	3690	1	1
3915	3691	1	1
3915	3693	1	1
3915	3694	1	1
3915	3695	1	1
3915	3696	1	1
3915	22801	1	1
3915	3655	1	1
3915	3672	1	1
3915	3673	1	1
3915	3674	1	1
3915	3675	1	1
3915	3676	1	1
3915	3678	1	1
3915	3679	1	1
3915	3680	1	1
3915	3685	1	1
3915	8515	1	1
3915	8516	1	1
3918	3688	1	1
3918	3690	1	1
3918	3691	1	1
3918	3693	1	1
3918	3694	1	1
3918	3695	1	1
3918	3696	1	1
3918	22801	1	1
3918	3655	1	1
3918	3672	1	1
3918	3673	1	1
3918	3674	1	1
3918	3675	1	1
3918	3676	1	1
3918	3678	1	1
3918	3679	1	1
3918	3680	1	1
3918	3685	1	1
3918	8515	1	1
3918	8516	1	1
50509	3688	1	1
50509	3690	1	1
50509	3691	1	1
50509	3693	1	1
50509	3694	1	1
50509	3695	1	1
50509	3696	1	1
50509	22801	1	1
50509	3655	1	1
50509	3672	1	1
50509	3673	1	1
50509	3674	1	1
50509	3675	1	1
50509	3676	1	1
50509	3678	1	1
50509	3679	1	1
50509	3680	1	1
50509	3685	1	1
50509	8515	1	1
50509	8516	1	1
5649	3688	1	1
5649	3690	1	1
5649	3691	1	1
5649	3693	1	1
5649	3694	1	1
5649	3695	1	1
5649	3696	1	1
5649	22801	1	1
5649	3655	1	1
5649	3672	1	1
5649	3673	1	1
5649	3674	1	1
5649	3675	1	1
5649	3676	1	1
5649	3678	1	1
5649	3679	1	1
5649	3680	1	1
5649	3685	1	1
5649	8515	1	1
5649	8516	1	1
63923	3688	1	1
63923	3690	1	1
63923	3691	1	1
63923	3693	1	1
63923	3694	1	1
63923	3695	1	1
63923	3696	1	1
63923	22801	1	1
63923	3655	1	1
63923	3672	1	1
63923	3673	1	1
63923	3674	1	1
63923	3675	1	1
63923	3676	1	1
63923	3678	1	1
63923	3679	1	1
63923	3680	1	1
63923	3685	1	1
63923	8515	1	1
63923	8516	1	1
6696	3688	1	1
6696	3690	1	1
6696	3691	1	1
6696	3693	1	1
6696	3694	1	1
6696	3695	1	1
6696	3696	1	1
6696	22801	1	1
6696	3655	1	1
6696	3672	1	1
6696	3673	1	1
6696	3674	1	1
6696	3675	1	1
6696	3676	1	1
6696	3678	1	1
6696	3679	1	1
6696	3680	1	1
6696	3685	1	1
6696	8515	1	1
6696	8516	1	1
7057	3688	1	1
7057	3690	1	1
7057	3691	1	1
7057	3693	1	1
7057	3694	1	1
7057	3695	1	1
7057	3696	1	1
7057	22801	1	1
7057	3655	1	1
7057	3672	1	1
7057	3673	1	1
7057	3674	1	1
7057	3675	1	1
7057	3676	1	1
7057	3678	1	1
7057	3679	1	1
7057	3680	1	1
7057	3685	1	1
7057	8515	1	1
7057	8516	1	1
7058	3688	1	1
7058	3690	1	1
7058	3691	1	1
7058	3693	1	1
7058	3694	1	1
7058	3695	1	1
7058	3696	1	1
7058	22801	1	1
7058	3655	1	1
7058	3672	1	1
7058	3673	1	1
7058	3674	1	1
7058	3675	1	1
7058	3676	1	1
7058	3678	1	1
7058	3679	1	1
7058	3680	1	1
7058	3685	1	1
7058	8515	1	1
7058	8516	1	1
7059	3688	1	1
7059	3690	1	1
7059	3691	1	1
7059	3693	1	1
7059	3694	1	1
7059	3695	1	1
7059	3696	1	1
7059	22801	1	1
7059	3655	1	1
7059	3672	1	1
7059	3673	1	1
7059	3674	1	1
7059	3675	1	1
7059	3676	1	1
7059	3678	1	1
7059	3679	1	1
7059	3680	1	1
7059	3685	1	1
7059	8515	1	1
7059	8516	1	1
7060	3688	1	1
7060	3690	1	1
7060	3691	1	1
7060	3693	1	1
7060	3694	1	1
7060	3695	1	1
7060	3696	1	1
7060	22801	1	1
7060	3655	1	1
7060	3672	1	1
7060	3673	1	1
7060	3674	1	1
7060	3675	1	1
7060	3676	1	1
7060	3678	1	1
7060	3679	1	1
7060	3680	1	1
7060	3685	1	1
7060	8515	1	1
7060	8516	1	1
7143	3688	1	1
7143	3690	1	1
7143	3691	1	1
7143	3693	1	1
7143	3694	1	1
7143	3695	1	1
7143	3696	1	1
7143	22801	1	1
7143	3655	1	1
7143	3672	1	1
7143	3673	1	1
7143	3674	1	1
7143	3675	1	1
7143	3676	1	1
7143	3678	1	1
7143	3679	1	1
7143	3680	1	1
7143	3685	1	1
7143	8515	1	1
7143	8516	1	1
7148	3688	1	1
7148	3690	1	1
7148	3691	1	1
7148	3693	1	1
7148	3694	1	1
7148	3695	1	1
7148	3696	1	1
7148	22801	1	1
7148	3655	1	1
7148	3672	1	1
7148	3673	1	1
7148	3674	1	1
7148	3675	1	1
7148	3676	1	1
7148	3678	1	1
7148	3679	1	1
7148	3680	1	1
7148	3685	1	1
7148	8515	1	1
7148	8516	1	1
7448	3688	1	1
7448	3690	1	1
7448	3691	1	1
7448	3693	1	1
7448	3694	1	1
7448	3695	1	1
7448	3696	1	1
7448	22801	1	1
7448	3655	1	1
7448	3672	1	1
7448	3673	1	1
7448	3674	1	1
7448	3675	1	1
7448	3676	1	1
7448	3678	1	1
7448	3679	1	1
7448	3680	1	1
7448	3685	1	1
7448	8515	1	1
7448	8516	1	1
7450	3688	1	1
7450	3690	1	1
7450	3691	1	1
7450	3693	1	1
7450	3694	1	1
7450	3695	1	1
7450	3696	1	1
7450	22801	1	1
7450	3655	1	1
7450	3672	1	1
7450	3673	1	1
7450	3674	1	1
7450	3675	1	1
7450	3676	1	1
7450	3678	1	1
7450	3679	1	1
7450	3680	1	1
7450	3685	1	1
7450	8515	1	1
7450	8516	1	1
1277	960	1	1
1278	960	1	1
1280	960	1	1
1281	960	1	1
1282	960	1	1
1284	960	1	1
1286	960	1	1
1288	960	1	1
1289	960	1	1
1290	960	1	1
1291	960	1	1
1292	960	1	1
1293	960	1	1
1301	960	1	1
1302	960	1	1
131873	960	1	1
50509	960	1	1
2335	960	1	1
10319	960	1	1
22798	960	1	1
284217	960	1	1
3908	960	1	1
3909	960	1	1
3910	960	1	1
3911	960	1	1
3912	960	1	1
3913	960	1	1
3914	960	1	1
3915	960	1	1
3918	960	1	1
1277	6382	1	1
1277	6383	1	1
1277	6385	1	1
1277	9672	1	1
1278	6382	1	1
1278	6383	1	1
1278	6385	1	1
1278	9672	1	1
1280	6382	1	1
1280	6383	1	1
1280	6385	1	1
1280	9672	1	1
1281	6382	1	1
1281	6383	1	1
1281	6385	1	1
1281	9672	1	1
1282	6382	1	1
1282	6383	1	1
1282	6385	1	1
1282	9672	1	1
1284	6382	1	1
1284	6383	1	1
1284	6385	1	1
1284	9672	1	1
1286	6382	1	1
1286	6383	1	1
1286	6385	1	1
1286	9672	1	1
1288	6382	1	1
1288	6383	1	1
1288	6385	1	1
1288	9672	1	1
1289	6382	1	1
1289	6383	1	1
1289	6385	1	1
1289	9672	1	1
1290	6382	1	1
1290	6383	1	1
1290	6385	1	1
1290	9672	1	1
1291	6382	1	1
1291	6383	1	1
1291	6385	1	1
1291	9672	1	1
1292	6382	1	1
1292	6383	1	1
1292	6385	1	1
1292	9672	1	1
1293	6382	1	1
1293	6383	1	1
1293	6385	1	1
1293	9672	1	1
1301	6382	1	1
1301	6383	1	1
1301	6385	1	1
1301	9672	1	1
1302	6382	1	1
1302	6383	1	1
1302	6385	1	1
1302	9672	1	1
131873	6382	1	1
131873	6383	1	1
131873	6385	1	1
131873	9672	1	1
50509	6382	1	1
50509	6383	1	1
50509	6385	1	1
50509	9672	1	1
2335	6382	1	1
2335	6383	1	1
2335	6385	1	1
2335	9672	1	1
1311	6382	1	1
1311	6383	1	1
1311	6385	1	1
1311	9672	1	1
7057	6382	1	1
7057	6383	1	1
7057	6385	1	1
7057	9672	1	1
7058	6382	1	1
7058	6383	1	1
7058	6385	1	1
7058	9672	1	1
7059	6382	1	1
7059	6383	1	1
7059	6385	1	1
7059	9672	1	1
7060	6382	1	1
7060	6383	1	1
7060	6385	1	1
7060	9672	1	1
3371	6382	1	1
3371	6383	1	1
3371	6385	1	1
3371	9672	1	1
63923	6382	1	1
63923	6383	1	1
63923	6385	1	1
63923	9672	1	1
7143	6382	1	1
7143	6383	1	1
7143	6385	1	1
7143	9672	1	1
7148	6382	1	1
7148	6383	1	1
7148	6385	1	1
7148	9672	1	1
10319	22987	1	1
10319	9899	1	1
10319	9900	1	1
22798	22987	1	1
22798	9899	1	1
22798	9900	1	1
284217	22987	1	1
284217	9899	1	1
284217	9900	1	1
3908	22987	1	1
3908	9899	1	1
3908	9900	1	1
3909	22987	1	1
3909	9899	1	1
3909	9900	1	1
3910	22987	1	1
3910	9899	1	1
3910	9900	1	1
3911	22987	1	1
3911	9899	1	1
3911	9900	1	1
3912	22987	1	1
3912	9899	1	1
3912	9900	1	1
3913	22987	1	1
3913	9899	1	1
3913	9900	1	1
3914	22987	1	1
3914	9899	1	1
3914	9900	1	1
3915	22987	1	1
3915	9899	1	1
3915	9900	1	1
3918	22987	1	1
3918	9899	1	1
3918	9900	1	1
1311	948	1	1
7057	948	1	1
7058	948	1	1
7059	948	1	1
7060	948	1	1
7450	2815	1	1
7450	2812	1	1
7450	2811	1	1
7450	2814	1	1
1277	51206	1	1
1278	51206	1	1
1280	51206	1	1
1281	51206	1	1
1282	51206	1	1
1284	51206	1	1
1286	51206	1	1
1288	51206	1	1
1289	51206	1	1
1290	51206	1	1
1291	51206	1	1
1292	51206	1	1
1293	51206	1	1
1301	51206	1	1
1302	51206	1	1
131873	51206	1	1
50509	51206	1	1
10319	1605	1	1
22798	1605	1	1
284217	1605	1	1
3908	1605	1	1
3909	1605	1	1
3910	1605	1	1
3911	1605	1	1
3912	1605	1	1
3913	1605	1	1
3914	1605	1	1
3915	1605	1	1
3918	1605	1	1
375790	1605	1	1
3339	1605	1	1
1311	961	1	1
7057	961	1	1
7058	961	1	1
7059	961	1	1
7060	961	1	1
965	914	1	1
941	940	1	1
941	1493	1	1
942	940	1	1
942	1493	1	1
3108	920	1	1
3109	920	1	1
3111	920	1	1
3112	920	1	1
3113	920	1	1
3115	920	1	1
3117	920	1	1
3118	920	1	1
3119	920	1	1
3122	920	1	1
3123	920	1	1
3125	920	1	1
3126	920	1	1
3127	920	1	1
3105	925	1	1
3105	926	1	1
3106	925	1	1
3106	926	1	1
3107	925	1	1
3107	926	1	1
3133	925	1	1
3133	926	1	1
3134	925	1	1
3134	926	1	1
3135	925	1	1
3135	926	1	1
649853	925	1	1
649853	926	1	1
29126	5133	1	1
80380	5133	1	1
23308	29851	1	1
3689	10666	1	1
3683	10666	1	1
3689	3383	1	1
3689	3384	1	1
3689	3385	1	1
3683	3383	1	1
3683	3384	1	1
3683	3385	1	1
3383	3689	1	1
3383	3683	1	1
3384	3689	1	1
3384	3683	1	1
3385	3689	1	1
3385	3683	1	1
940	941	1	1
3684	3383	1	1
3688	7412	1	1
3676	7412	1	1
3680	7412	1	1
6404	6403	1	1
6404	6401	1	1
5175	5175	1	1
5817	10666	1	1
5819	10666	1	1
1000	1000	1	1
9369	22871	1	1
9369	54413	1	1
9369	57502	1	1
9369	57555	1	1
9378	22871	1	1
9378	54413	1	1
9378	57502	1	1
9378	57555	1	1
9379	22871	1	1
9379	54413	1	1
9379	57502	1	1
9379	57555	1	1
1272	4897	1	1
4684	4684	1	1
4684	4685	1	1
4685	4684	1	1
4685	4685	1	1
3897	3897	1	1
5818	5818	1	1
999	999	1	1
1002	1002	1	1
9855	998	1	1
998	8976	1	1
998	7454	1	1
998	8826	1	1
4301	60	1	1
4301	646048	1	1
4301	646821	1	1
4301	648921	1	1
4301	71	1	1
387	60	1	1
387	646048	1	1
387	646821	1	1
387	648921	1	1
387	71	1	1
5879	8826	1	1
5880	8826	1	1
5881	8826	1	1
5879	10163	1	1
5879	10810	1	1
5879	8936	1	1
5879	10458	1	1
5880	10163	1	1
5880	10810	1	1
5880	8936	1	1
5880	10458	1	1
5881	10163	1	1
5881	10810	1	1
5881	8936	1	1
5881	10458	1	1
1499	1499	1	1
25945	56288	1	1
5818	56288	1	1
5819	56288	1	1
81607	56288	1	1
8976	60	1	1
8976	646048	1	1
8976	646821	1	1
8976	648921	1	1
8976	71	1	1
7454	60	1	1
7454	646048	1	1
7454	646821	1	1
7454	648921	1	1
7454	71	1	1
8826	60	1	1
8826	646048	1	1
8826	646821	1	1
8826	648921	1	1
8826	71	1	1
1500	5879	1	1
1500	5880	1	1
1500	5881	1	1
1500	998	1	1
10163	60	1	1
10163	646048	1	1
10163	646821	1	1
10163	648921	1	1
10163	71	1	1
10810	60	1	1
10810	646048	1	1
10810	646821	1	1
10810	648921	1	1
10810	71	1	1
8936	60	1	1
8936	646048	1	1
8936	646821	1	1
8936	648921	1	1
8936	71	1	1
10458	60	1	1
10458	646048	1	1
10458	646821	1	1
10458	648921	1	1
10458	71	1	1
56288	150084	1	1
56288	50848	1	1
56288	58494	1	1
56288	83700	1	1
22800	4301	1	1
22808	4301	1	1
3265	4301	1	1
3845	4301	1	1
4893	4301	1	1
6237	4301	1	1
260425	5728	1	1
9863	5728	1	1
5578	60	1	1
5578	646048	1	1
5578	646821	1	1
5578	648921	1	1
5578	71	1	1
5579	60	1	1
5579	646048	1	1
5579	646821	1	1
5579	648921	1	1
5579	71	1	1
5580	60	1	1
5580	646048	1	1
5580	646821	1	1
5580	648921	1	1
5580	71	1	1
5581	60	1	1
5581	646048	1	1
5581	646821	1	1
5581	648921	1	1
5581	71	1	1
5582	60	1	1
5582	646048	1	1
5582	646821	1	1
5582	648921	1	1
5582	71	1	1
5583	60	1	1
5583	646048	1	1
5583	646821	1	1
5583	648921	1	1
5583	71	1	1
5588	60	1	1
5588	646048	1	1
5588	646821	1	1
5588	648921	1	1
5588	71	1	1
5578	387	1	1
5579	387	1	1
5580	387	1	1
5581	387	1	1
5582	387	1	1
5583	387	1	1
5588	387	1	1
998	50855	1	1
998	84552	1	1
998	84612	1	1
1902	2770	1	1
1902	2771	1	1
1902	2773	1	1
2770	3265	1	1
2770	3845	1	1
2770	4893	1	1
2771	3265	1	1
2771	3845	1	1
2771	4893	1	1
2773	3265	1	1
2773	3845	1	1
2773	4893	1	1
5156	2885	1	1
5159	2885	1	1
5156	6714	1	1
5159	6714	1	1
6714	10746	1	1
10746	5607	1	1
2778	111	1	1
2778	112	1	1
1813	2770	1	1
1813	2771	1	1
1813	2773	1	1
2160	2158	1	1
2158	2159	1	1
2159	2147	1	1
2147	2243	1	1
2147	2244	1	1
2147	2266	1	1
2155	2159	1	1
2152	2159	1	1
2147	2162	1	1
2147	2165	1	1
2147	7056	1	1
7056	5624	1	1
5624	5054	1	1
2147	2158	1	1
2147	2160	1	1
5328	5329	1	1
2161	5340	1	1
2161	3818	1	1
3818	5340	1	1
3818	3827	1	1
3827	2161	1	1
715	720	1	1
715	721	1	1
716	720	1	1
716	721	1	1
712	720	1	1
712	721	1	1
713	720	1	1
713	721	1	1
714	720	1	1
714	721	1	1
720	718	1	1
721	718	1	1
717	718	1	1
718	727	1	1
727	729	1	1
729	730	1	1
730	731	1	1
730	732	1	1
730	733	1	1
731	735	1	1
732	735	1	1
733	735	1	1
10747	720	1	1
10747	721	1	1
5648	720	1	1
5648	721	1	1
727	728	1	1
718	719	1	1
5327	5340	1	1
5328	5340	1	1
3439	10197	1	1
3439	5720	1	1
3439	5721	1	1
3440	10197	1	1
3440	5720	1	1
3440	5721	1	1
3441	10197	1	1
3441	5720	1	1
3441	5721	1	1
3442	10197	1	1
3442	5720	1	1
3442	5721	1	1
3443	10197	1	1
3443	5720	1	1
3443	5721	1	1
3444	10197	1	1
3444	5720	1	1
3444	5721	1	1
3445	10197	1	1
3445	5720	1	1
3445	5721	1	1
3446	10197	1	1
3446	5720	1	1
3446	5721	1	1
3447	10197	1	1
3447	5720	1	1
3447	5721	1	1
3448	10197	1	1
3448	5720	1	1
3448	5721	1	1
3449	10197	1	1
3449	5720	1	1
3449	5721	1	1
3451	10197	1	1
3451	5720	1	1
3451	5721	1	1
3452	10197	1	1
3452	5720	1	1
3452	5721	1	1
4049	10197	1	1
4049	5720	1	1
4049	5721	1	1
4261	5993	1	1
4261	5994	1	1
4261	8625	1	1
4261	1385	1	1
4261	4800	1	1
4261	4801	1	1
4261	4802	1	1
3105	115653	1	1
3105	3802	1	1
3105	3803	1	1
3105	3804	1	1
3105	3805	1	1
3105	3806	1	1
3105	3808	1	1
3105	3809	1	1
3105	3810	1	1
3105	3811	1	1
3105	3812	1	1
3105	3821	1	1
3105	3822	1	1
3105	3823	1	1
3105	3824	1	1
3105	57292	1	1
3105	8302	1	1
3106	115653	1	1
3106	3802	1	1
3106	3803	1	1
3106	3804	1	1
3106	3805	1	1
3106	3806	1	1
3106	3808	1	1
3106	3809	1	1
3106	3810	1	1
3106	3811	1	1
3106	3812	1	1
3106	3821	1	1
3106	3822	1	1
3106	3823	1	1
3106	3824	1	1
3106	57292	1	1
3106	8302	1	1
3107	115653	1	1
3107	3802	1	1
3107	3803	1	1
3107	3804	1	1
3107	3805	1	1
3107	3806	1	1
3107	3808	1	1
3107	3809	1	1
3107	3810	1	1
3107	3811	1	1
3107	3812	1	1
3107	3821	1	1
3107	3822	1	1
3107	3823	1	1
3107	3824	1	1
3107	57292	1	1
3107	8302	1	1
3133	115653	1	1
3133	3802	1	1
3133	3803	1	1
3133	3804	1	1
3133	3805	1	1
3133	3806	1	1
3133	3808	1	1
3133	3809	1	1
3133	3810	1	1
3133	3811	1	1
3133	3812	1	1
3133	3821	1	1
3133	3822	1	1
3133	3823	1	1
3133	3824	1	1
3133	57292	1	1
3133	8302	1	1
3134	115653	1	1
3134	3802	1	1
3134	3803	1	1
3134	3804	1	1
3134	3805	1	1
3134	3806	1	1
3134	3808	1	1
3134	3809	1	1
3134	3810	1	1
3134	3811	1	1
3134	3812	1	1
3134	3821	1	1
3134	3822	1	1
3134	3823	1	1
3134	3824	1	1
3134	57292	1	1
3134	8302	1	1
3135	115653	1	1
3135	3802	1	1
3135	3803	1	1
3135	3804	1	1
3135	3805	1	1
3135	3806	1	1
3135	3808	1	1
3135	3809	1	1
3135	3810	1	1
3135	3811	1	1
3135	3812	1	1
3135	3821	1	1
3135	3822	1	1
3135	3823	1	1
3135	3824	1	1
3135	57292	1	1
3135	8302	1	1
649853	115653	1	1
649853	3802	1	1
649853	3803	1	1
649853	3804	1	1
649853	3805	1	1
649853	3806	1	1
649853	3808	1	1
649853	3809	1	1
649853	3810	1	1
649853	3811	1	1
649853	3812	1	1
649853	3821	1	1
649853	3822	1	1
649853	3823	1	1
649853	3824	1	1
649853	57292	1	1
649853	8302	1	1
3108	972	1	1
3109	972	1	1
1508	972	1	1
1514	972	1	1
1520	972	1	1
5641	972	1	1
7097	5879	1	1
7097	4615	1	1
7097	54472	1	1
7097	114609	1	1
4615	8772	1	1
4615	3654	1	1
4615	51135	1	1
929	7099	1	1
7099	4615	1	1
4615	7189	1	1
114609	7189	1	1
7189	6885	1	1
7189	3663	1	1
7099	353376	1	1
353376	148022	1	1
7100	4615	1	1
3654	7189	1	1
51135	7189	1	1
54106	4615	1	1
7098	148022	1	1
148022	7187	1	1
7187	29110	1	1
7187	9641	1	1
8737	6885	1	1
148022	7189	1	1
148022	8737	1	1
10254	3716	1	1
10254	3717	1	1
10254	3718	1	1
10254	7297	1	1
8027	3716	1	1
8027	3717	1	1
8027	3718	1	1
8027	7297	1	1
4276	22914	1	1
4277	22914	1	1
79465	22914	1	1
80328	22914	1	1
80329	22914	1	1
962	51744	1	1
3002	836	1	1
3002	637	1	1
3811	5777	1	1
3811	5781	1	1
3812	5777	1	1
3812	5781	1	1
3802	5777	1	1
3803	5777	1	1
3804	5777	1	1
3805	5777	1	1
57292	5777	1	1
3802	5781	1	1
3803	5781	1	1
3804	5781	1	1
3805	5781	1	1
57292	5781	1	1
3824	5777	1	1
3821	5777	1	1
3824	5781	1	1
3821	5781	1	1
3689	2185	1	1
3683	2185	1	1
3689	10451	1	1
3689	7409	1	1
3689	7410	1	1
3683	10451	1	1
3683	7409	1	1
3683	7410	1	1
51744	117157	1	1
51744	4068	1	1
4068	2534	1	1
7305	7535	1	1
7305	6850	1	1
2207	7535	1	1
2207	6850	1	1
919	7535	1	1
919	6850	1	1
7535	23533	1	1
7535	5290	1	1
7535	5291	1	1
7535	5293	1	1
7535	5294	1	1
7535	5295	1	1
7535	5296	1	1
7535	8503	1	1
6850	23533	1	1
6850	5290	1	1
6850	5291	1	1
6850	5293	1	1
6850	5294	1	1
6850	5295	1	1
6850	5296	1	1
6850	8503	1	1
10870	5335	1	1
10870	5336	1	1
10870	23533	1	1
10870	5290	1	1
10870	5291	1	1
10870	5293	1	1
10870	5294	1	1
10870	5295	1	1
10870	5296	1	1
10870	8503	1	1
5335	10451	1	1
5335	7409	1	1
5335	7410	1	1
5336	10451	1	1
5336	7409	1	1
5336	7410	1	1
2185	5879	1	1
2185	5880	1	1
2185	5881	1	1
3937	2885	1	1
27040	2885	1	1
7535	25759	1	1
7535	399694	1	1
7535	53358	1	1
7535	6464	1	1
6850	25759	1	1
6850	399694	1	1
6850	53358	1	1
6850	6464	1	1
10870	2885	1	1
27040	5335	1	1
27040	5336	1	1
51744	27040	1	1
3439	3459	1	1
3439	3460	1	1
3440	3459	1	1
3440	3460	1	1
3441	3459	1	1
3441	3460	1	1
3442	3459	1	1
3442	3460	1	1
3443	3459	1	1
3443	3460	1	1
3444	3459	1	1
3444	3460	1	1
3445	3459	1	1
3445	3460	1	1
3446	3459	1	1
3446	3460	1	1
3447	3459	1	1
3447	3460	1	1
3448	3459	1	1
3448	3460	1	1
3449	3459	1	1
3449	3460	1	1
3451	3459	1	1
3451	3460	1	1
3452	3459	1	1
3452	3460	1	1
3456	3459	1	1
3456	3460	1	1
3458	3454	1	1
3458	3455	1	1
29851	959	1	1
29851	23533	1	1
29851	5290	1	1
29851	5291	1	1
29851	5293	1	1
29851	5294	1	1
29851	5295	1	1
29851	5296	1	1
29851	8503	1	1
940	2885	1	1
6654	10125	1	1
6655	10125	1	1
10451	387	1	1
10451	998	1	1
7409	387	1	1
7409	998	1	1
7410	387	1	1
7410	998	1	1
940	23533	1	1
940	5290	1	1
940	5291	1	1
940	5293	1	1
940	5294	1	1
940	5295	1	1
940	5296	1	1
940	8503	1	1
5588	6885	1	1
10892	3551	1	1
10892	1147	1	1
8915	3551	1	1
8915	1147	1	1
84433	3551	1	1
84433	1147	1	1
930	23533	1	1
930	5290	1	1
930	5291	1	1
930	5293	1	1
930	5294	1	1
930	5295	1	1
930	5296	1	1
930	8503	1	1
930	10451	1	1
930	7409	1	1
930	7410	1	1
5879	5609	1	1
5879	6416	1	1
5880	5609	1	1
5880	6416	1	1
5881	5609	1	1
5881	6416	1	1
5879	5606	1	1
5879	5608	1	1
5879	650832	1	1
5880	5606	1	1
5880	5608	1	1
5880	650832	1	1
5881	5606	1	1
5881	5608	1	1
5881	650832	1	1
6850	9846	1	1
3937	5335	1	1
3937	5336	1	1
3937	10451	1	1
3937	7409	1	1
3937	7410	1	1
5906	3688	1	1
5906	3676	1	1
5908	3688	1	1
5908	3676	1	1
83593	3688	1	1
83593	3676	1	1
5906	3683	1	1
5906	3689	1	1
5908	3683	1	1
5908	3689	1	1
83593	3683	1	1
83593	3689	1	1
5906	3684	1	1
5908	3684	1	1
83593	3684	1	1
10411	5906	1	1
10411	5908	1	1
10411	83593	1	1
11069	5906	1	1
11069	5908	1	1
11069	83593	1	1
7294	10451	1	1
7294	7409	1	1
7294	7410	1	1
23533	3702	1	1
23533	7294	1	1
5290	3702	1	1
5290	7294	1	1
5291	3702	1	1
5291	7294	1	1
5293	3702	1	1
5293	7294	1	1
5294	3702	1	1
5294	7294	1	1
5295	3702	1	1
5295	7294	1	1
5296	3702	1	1
5296	7294	1	1
8503	3702	1	1
8503	7294	1	1
2770	23533	1	1
2770	5290	1	1
2770	5291	1	1
2770	5293	1	1
2770	5294	1	1
2770	5295	1	1
2770	5296	1	1
2770	8503	1	1
2771	23533	1	1
2771	5290	1	1
2771	5291	1	1
2771	5293	1	1
2771	5294	1	1
2771	5295	1	1
2771	5296	1	1
2771	8503	1	1
2773	23533	1	1
2773	5290	1	1
2773	5291	1	1
2773	5293	1	1
2773	5294	1	1
2773	5295	1	1
2773	5296	1	1
2773	8503	1	1
3383	5335	1	1
3383	5336	1	1
5879	1536	1	1
5879	27035	1	1
5879	50508	1	1
5879	1535	1	1
5879	4688	1	1
5879	653361	1	1
5879	4689	1	1
5566	5594	1	1
5566	5595	1	1
5567	5594	1	1
5567	5595	1	1
5568	5594	1	1
5568	5595	1	1
5613	5594	1	1
5613	5595	1	1
5616	5594	1	1
5616	5595	1	1
163688	11261	1	1
163688	5530	1	1
163688	5532	1	1
163688	5533	1	1
163688	5534	1	1
163688	5535	1	1
163688	63928	1	1
51806	11261	1	1
51806	5530	1	1
51806	5532	1	1
51806	5533	1	1
51806	5534	1	1
51806	5535	1	1
51806	63928	1	1
801	11261	1	1
801	5530	1	1
801	5532	1	1
801	5533	1	1
801	5534	1	1
801	5535	1	1
801	63928	1	1
805	11261	1	1
805	5530	1	1
805	5532	1	1
805	5533	1	1
805	5534	1	1
805	5535	1	1
805	63928	1	1
808	11261	1	1
808	5530	1	1
808	5532	1	1
808	5533	1	1
808	5534	1	1
808	5535	1	1
808	63928	1	1
810	11261	1	1
810	5530	1	1
810	5532	1	1
810	5533	1	1
810	5534	1	1
810	5535	1	1
810	63928	1	1
163688	815	1	1
163688	816	1	1
163688	817	1	1
163688	818	1	1
51806	815	1	1
51806	816	1	1
51806	817	1	1
51806	818	1	1
801	815	1	1
801	816	1	1
801	817	1	1
801	818	1	1
805	815	1	1
805	816	1	1
805	817	1	1
805	818	1	1
808	815	1	1
808	816	1	1
808	817	1	1
808	818	1	1
810	815	1	1
810	816	1	1
810	817	1	1
810	818	1	1
5906	369	1	1
5906	5894	1	1
5908	369	1	1
5908	5894	1	1
163688	3265	1	1
163688	3845	1	1
163688	4893	1	1
51806	3265	1	1
51806	3845	1	1
51806	4893	1	1
801	3265	1	1
801	3845	1	1
801	4893	1	1
805	3265	1	1
805	3845	1	1
805	4893	1	1
808	3265	1	1
808	3845	1	1
808	4893	1	1
810	3265	1	1
810	3845	1	1
810	4893	1	1
163688	814	1	1
51806	814	1	1
801	814	1	1
805	814	1	1
808	814	1	1
810	814	1	1
815	2911	1	1
815	2915	1	1
816	2911	1	1
816	2915	1	1
817	2911	1	1
817	2915	1	1
818	2911	1	1
818	2915	1	1
5592	10842	1	1
5593	10842	1	1
2911	10672	1	1
2911	2768	1	1
2911	2770	1	1
2911	2771	1	1
2911	2773	1	1
2911	2775	1	1
2911	2778	1	1
2911	2781	1	1
2915	10672	1	1
2915	2768	1	1
2915	2770	1	1
2915	2771	1	1
2915	2773	1	1
2915	2775	1	1
2915	2778	1	1
2915	2781	1	1
10672	100137049	1	1
10672	26279	1	1
10672	30814	1	1
10672	50487	1	1
10672	5319	1	1
10672	5320	1	1
10672	5321	1	1
10672	5322	1	1
10672	64600	1	1
10672	81579	1	1
10672	8398	1	1
10672	8399	1	1
10672	84647	1	1
10672	8681	1	1
2768	100137049	1	1
2768	26279	1	1
2768	30814	1	1
2768	50487	1	1
2768	5319	1	1
2768	5320	1	1
2768	5321	1	1
2768	5322	1	1
2768	64600	1	1
2768	81579	1	1
2768	8398	1	1
2768	8399	1	1
2768	84647	1	1
2768	8681	1	1
2770	100137049	1	1
2770	26279	1	1
2770	30814	1	1
2770	50487	1	1
2770	5319	1	1
2770	5320	1	1
2770	5321	1	1
2770	5322	1	1
2770	64600	1	1
2770	81579	1	1
2770	8398	1	1
2770	8399	1	1
